DT Results:
Attributes: ('residual sugar', 'pH', 'sulphates'), Accuracy: 0.68462, Precision: 0.69559, Recall: 0.68462
Attributes: ('residual sugar', 'pH', 'alcohol'), Accuracy: 0.71769, Precision: 0.71931, Recall: 0.71769
Attributes: ('residual sugar', 'sulphates', 'alcohol'), Accuracy: 0.73154, Precision: 0.74538, Recall: 0.73154
Attributes: ('chlorides', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.67000, Precision: 0.68636, Recall: 0.67000
Attributes: ('chlorides', 'free sulfur dioxide', 'density'), Accuracy: 0.67308, Precision: 0.68462, Recall: 0.67308
Attributes: ('chlorides', 'free sulfur dioxide', 'pH'), Accuracy: 0.69462, Precision: 0.69965, Recall: 0.69462
Attributes: ('chlorides', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.68692, Precision: 0.70318, Recall: 0.68692
Attributes: ('chlorides', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.70385, Precision: 0.70404, Recall: 0.70385
Attributes: ('chlorides', 'total sulfur dioxide', 'density'), Accuracy: 0.69385, Precision: 0.70730, Recall: 0.69385
Attributes: ('chlorides', 'total sulfur dioxide', 'pH'), Accuracy: 0.68385, Precision: 0.69362, Recall: 0.68385
Attributes: ('chlorides', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.71231, Precision: 0.72470, Recall: 0.71231
Attributes: ('chlorides', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.72923, Precision: 0.74139, Recall: 0.72923
Attributes: ('chlorides', 'density', 'pH'), Accuracy: 0.68231, Precision: 0.69425, Recall: 0.68231
Attributes: ('chlorides', 'density', 'sulphates'), Accuracy: 0.71692, Precision: 0.72953, Recall: 0.71692
Attributes: ('chlorides', 'density', 'alcohol'), Accuracy: 0.71000, Precision: 0.74012, Recall: 0.71000
Attributes: ('chlorides', 'pH', 'sulphates'), Accuracy: 0.70077, Precision: 0.72050, Recall: 0.70077
Attributes: ('chlorides', 'pH', 'alcohol'), Accuracy: 0.70231, Precision: 0.71148, Recall: 0.70231
Attributes: ('chlorides', 'sulphates', 'alcohol'), Accuracy: 0.73077, Precision: 0.74432, Recall: 0.73077
Attributes: ('free sulfur dioxide', 'total sulfur dioxide', 'density'), Accuracy: 0.69846, Precision: 0.70154, Recall: 0.69846
Attributes: ('free sulfur dioxide', 'total sulfur dioxide', 'pH'), Accuracy: 0.68692, Precision: 0.69071, Recall: 0.68692
Attributes: ('free sulfur dioxide', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.72231, Precision: 0.71984, Recall: 0.72231
Attributes: ('free sulfur dioxide', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.73000, Precision: 0.73000, Recall: 0.73000
Attributes: ('free sulfur dioxide', 'density', 'pH'), Accuracy: 0.69615, Precision: 0.71122, Recall: 0.69615
Attributes: ('free sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.71385, Precision: 0.72339, Recall: 0.71385
Attributes: ('free sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.73308, Precision: 0.74108, Recall: 0.73308
Attributes: ('free sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.69846, Precision: 0.69721, Recall: 0.69846
Attributes: ('free sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.72000, Precision: 0.72854, Recall: 0.72000
Attributes: ('free sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.74308, Precision: 0.73977, Recall: 0.74308
Attributes: ('total sulfur dioxide', 'density', 'pH'), Accuracy: 0.69308, Precision: 0.71274, Recall: 0.69308
Attributes: ('total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.70308, Precision: 0.70510, Recall: 0.70308
Attributes: ('total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.73077, Precision: 0.73776, Recall: 0.73077
Attributes: ('total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.70385, Precision: 0.70718, Recall: 0.70385
Attributes: ('total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.74615, Precision: 0.73946, Recall: 0.74615
Attributes: ('total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.74308, Precision: 0.74887, Recall: 0.74308
Attributes: ('density', 'pH', 'sulphates'), Accuracy: 0.71154, Precision: 0.72226, Recall: 0.71154
Attributes: ('density', 'pH', 'alcohol'), Accuracy: 0.70692, Precision: 0.72381, Recall: 0.70692
Attributes: ('density', 'sulphates', 'alcohol'), Accuracy: 0.72231, Precision: 0.73113, Recall: 0.72231
Attributes: ('pH', 'sulphates', 'alcohol'), Accuracy: 0.70615, Precision: 0.74437, Recall: 0.70615
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar'), Accuracy: 0.71231, Precision: 0.70677, Recall: 0.71231
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'chlorides'), Accuracy: 0.68385, Precision: 0.68847, Recall: 0.68385
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'free sulfur dioxide'), Accuracy: 0.67923, Precision: 0.69067, Recall: 0.67923
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'total sulfur dioxide'), Accuracy: 0.69538, Precision: 0.70974, Recall: 0.69538
